longitude,latitude,Event_ID,irwinID,Incid_Name,Incid_Type,Map_ID,Map_Prog,Asmnt_Type,BurnBndAc,BurnBndLat,BurnBndLon,Ig_Date,Pre_ID,Post_ID,Perim_ID,dNBR_offst,dNBR_stdDv,NoData_T,IncGreen_T,Low_T,Mod_T,High_T,Comment,Year
-122.76744310220023,38.67722902290339,CA3879612276720191023,FE8285DB-86DE-4F8C-B54E-3FE4A9F2182A,KINCADE,Wildfire,10015716,MTBS,Extended,77780,38.672,-122.776,2019-10-23,804503320190424,804503320200426,,-15,29,-970,-150,60,347,655,Used BAER perimeter with minor updates.,2019
-118.900965503805,37.834732736451144,CA3782611887220190726,7C161A97-642F-4AFE-9180-08DB35BC2DCB,SPRINGS,Wildfire,10015719,MTBS,Extended,6018,37.835,-118.904,2019-07-26,804203420190708,804203420200726,,-12,57,-970,-150,25,200,320,revision,2019
-120.53364456339047,40.596411016231094,CA4058912057520190828,6F799B16-61C8-4AAF-82CC-B310CE2E1437,R-1  RANCH,Wildfire,10015726,MTBS,Initial,3768,40.598,-120.536,2019-08-28,804303220190816,804303220190901,,11,7,-970,-150,35,350,9999,,2019
-120.28988205505472,40.97378742837414,CA4096212030820190808,0A04F520-2251-4B7A-BF45-D47DC6BD6D49,W-1 MCDONALD,Wildfire,10015727,MTBS,Initial,1155,40.973,-120.289,2019-08-08,804303220190731,804303220190901,,13,7,-970,-150,35,9999,9999,,2019
-121.96315951970897,41.36476026203129,CA4137212197020190922,15E7C737-5837-41F7-A462-BE4E4D8F5AF3,ELK UNDERSTORY RX,Prescribed Fire,10015729,MTBS,Extended,1296,41.364,-121.962,2019-09-22,804403120190604,804503120200528,,-30,32,-970,-150,70,184,350,,2019
-122.15358638861174,42.034588323707446,OR4203312217520190809,4410E61B-2868-46DD-A657-16945FC9FAE5,WARD,Wildfire,10015748,MTBS,Initial,1363,42.036,-122.153,2019-08-09,804503120190729,804503120190830,,-21,19,-970,-150,65,285,510,Updated 03-09-21. Tightened perimeter. - WR,2019
-118.82380158676901,34.268129928784354,CA3428211880320191030,FC96A780-3096-487F-97EB-69D6CB7DC33E,EASY,Wildfire,10015763,MTBS,Initial,2109,34.267,-118.829,2019-10-30,804103620191021,804103620191122,,-36,19,-970,-150,35,9999,9999,,2019
-117.08700720649405,33.9984914567221,CA3399211705920191010,2ABFE1D2-64B3-44FE-BF31-B85CD7BD49A7,SANDALWOOD,Wildfire,10015772,MTBS,Initial,1048,33.999,-117.084,2019-10-10,804003720190912,804003720191014,,-18,19,-970,-150,60,360,470,,2019
-119.76648830862314,39.63968066836079,NV3963011978220190713,E5235D35-E3F1-4B1B-A88F-82AB902B0FAB,JASPER,Wildfire,10015781,MTBS,Initial,1220,39.64,-119.768,2019-07-13,804303220190629,804303220190715,,15,5,-970,-150,45,300,9999,,2019
-116.69604740372043,32.55484976004637,CA3257311670020190814,AD9D4ED6-5F42-4FC2-BF52-D0A59263EDCD,BORDER 8,Wildfire,10015784,MTBS,Initial,1688,32.554,-116.694,2019-08-14,803903720190804,803903720190905,,-24,13,-970,-150,5,460,9999,,2019
-118.38830791055935,34.45316178387734,CA3447311836820191024,31A016C8-AC09-4C58-ACA3-789CFCA0B830,TICK,Wildfire,10015807,MTBS,Initial,4927,34.451,-118.394,2019-10-24,804103620191021,804103620191122,,-31,24,-970,-150,15,260,9999,Reviewed by Andre.,2019
-119.05807736591709,34.31278459515639,CA3433711905320191031,A62F7CDE-CCBA-44B9-8F10-EEE18946A218,MARIA,Wildfire,10015810,MTBS,Initial,10033,34.314,-119.066,2019-11-01,804103620191021,804103620191122,,-24,27,-970,-150,10,360,540,,2019
-118.51856754362,34.320079818934275,CA3432611848120191010,4CA4674E-B4A3-44ED-85DE-C4C9F98776EB,SADDLERIDGE,Wildfire,10015815,MTBS,Initial,9654,34.318,-118.515,2019-10-10,B11SLU20191006_30m,B11SLU20191105_30m,,1,40,-970,-150,95,360,620,,2019
-117.25893683261562,33.54854393517463,CA3352811727320190904,12D435C8-627E-438F-994A-1105E5DBB56F,TENAJA,Wildfire,10016117,MTBS,Extended,1821,33.549,-117.258,2019-09-04,804003720190624,804003720200610,,-18,20,-970,-150,40,290,480,,2019
-120.58715413189314,40.08805559614235,CA4005312066920190904,97BF9798-BD46-46D2-9A24-59E2A1EBF916,WALKER,Wildfire,10016195,MTBS,Extended,58747,40.09,-120.585,2019-09-04,804303220190715,804403220200724,,-3,71,-970,-150,80,367,680,,2019
-119.99023623056735,39.88018468377334,CA3988012002520190824,3E2ABC8C-2CA3-4CC6-90BA-7E09F67B44E4,LONG VALLEY,Wildfire,10016199,MTBS,Initial,2453,39.882,-119.995,2019-08-24,804303220190816,804303220190901,,-11,9,-970,-150,45,322,620,,2019
-122.81493112157719,40.11610229276583,CA4010912278920190905,3C414AA1-6948-4BF3-B6CD-417691D8633E,SOUTH,Wildfire,10016201,MTBS,Extended,5649,40.118,-122.823,2019-09-05,804503220180710,804503220200731,,-20,30,-970,-150,75,279,520,,2019
-123.00741009500618,40.88176963005866,CA4088712301420190905,20EEC0CB-93DD-4D5E-946D-2349AE51F360,MIDDLE,Wildfire,10016204,MTBS,Extended,1368,40.883,-123.002,2019-09-05,804503220180710,804503220200731,,-3,18,-970,-150,60,347,655,,2019
-122.6614776213021,41.86661208184943,CA4186612267020190905,75B69E99-7108-4156-8ECE-64DA2CD36C49,LIME,Wildfire,10016211,MTBS,Extended,1863,41.866,-122.661,2019-09-05,804503120190713,804503120200715,,72,42,-970,-150,95,375,580,,2019
-121.04360842691831,41.76643212807201,CA4174812105620190905,78671156-FBFB-4BA4-A6AA-5DAC0C7B023F,LONE,Wildfire,10016214,MTBS,Initial,5766,41.766,-121.034,2019-09-05,804403120190823,804403120190924,,25,16,-970,-150,55,305,9999,,2019
-121.24114479089404,41.802921708381966,CA4172612124320190728,1DAFC388-98C2-401A-849E-C435E3260425,TUCKER,Wildfire,10016216,MTBS,Initial,14128,41.799,-121.234,2019-07-28,804403120180820,804403120190823,,16,18,-970,-150,55,465,9999,,2019
-119.93359845153557,37.6062405417354,CA3760511996620191006,D4EDE3C9-5907-45CD-ACBE-7791D43197C8,BRICEBURG,Wildfire,10016217,MTBS,Extended,5556,37.608,-119.932,2019-10-06,804203420180619,804203420200726,,11,25,-970,-150,65,324,610,,2019
-118.34841207390426,37.02154734542744,CA3703411834520190904,FB038107-3B06-4407-8AEE-D09C0BFD9A0A,TABOOSE,Wildfire,10016223,MTBS,Extended,10401,37.018,-118.345,2019-09-05,804103420180730,804103420200719,,25,25,-970,-150,45,244,475,,2019
-121.74439936721762,42.652866057382575,OR4265012175420190503,,AKA NORTH II 25,Prescribed Fire,10016244,MTBS,Extended,2747,42.658,-121.755,2019-05-03,804503020190424,804503020200528,,15,16,-970,-150,35,235,9999,,2019
-122.2560869658271,38.904931501624574,CA3892812226620190608,531392A4-947E-4C00-A43E-188F93D7F37D,SAND,Wildfire,10016320,MTBS,Initial,2474,38.904,-122.259,2019-06-08,804403320190604,804403320190722,,28,22,-970,-150,65,410,9999,"Tried to map as EA, but could not verify entirety of fire. IA deemed neccesary.",2019
-119.9301479110168,35.32128360063557,CA3533311990620190605,C2B85F5F-CB24-4BF2-8480-CD2D8375AD87,BOULDER,Wildfire,10016419,MTBS,Initial,1198,35.32,-119.93,2019-06-05,804203520180603,804203620190622,,15,19,-970,-150,95,9999,9999,"No moderate or high severity due to low-biomass grasslands. Solar panels mapped after consultation with other analysts and deemed suitable. According to imagery, the panels burned in accordance with MTBS protocol.",2019
-114.45447047641248,32.8453229660042,AZ3282711447820190216,B5FDC5A0-1F1A-45DB-AE7E-9FE35195894D,BERMUDA,Wildfire,10016556,MTBS,Initial,1175,32.85,-114.461,2019-02-16,A11SQS20190210_30m,A11SQS20190227_30m,,7,24,-970,-150,35,300,9999,,2019
-119.76612970366148,34.48918699598881,CA3451411979320191125,3821BA3B-B9A5-45D1-99FC-299B4B452049,CAVE,Wildfire,10016590,MTBS,Extended,2760,34.489,-119.768,2019-11-25,804203620180603,804203620200608,,-42,21,-970,-150,10,250,510,,2019
-118.21604285709685,36.289819919223746,CA3628411822820190725,514B7AAC-D243-4A14-9509-A0BDA0B2C61D,COW,Wildfire,10016618,MTBS,Extended,1996,36.287,-118.209,2019-07-25,804103520180628,804103520200703,,4,27,-970,-150,35,205,410,,2019
-122.35506273140517,39.92537811638673,CA3994012236020180609,348E5653-F5E1-4DF9-93FE-15BB8148C299,APPLE,Wildfire,10010399,MTBS,Initial,2849,39.924,-122.349,2018-06-09,804503220180608,804503220180710,,21,19,-970,-150,50,9999,9999,,2018
-122.51539452570884,40.48636483189184,CA4051012242020180624,BC4A999B-32EF-4C6D-8387-3677BCCB2131,CREEK,Wildfire,10010401,MTBS,Initial,1353,40.486,-122.518,2018-06-24,804503220180608,804503220180710,,24,28,-970,-150,50,9999,9999,,2018
-121.826602407495,40.32845025416046,CA4034012191020180623,DD21A8BA-CB81-408E-A88D-831863AB0A53,LANE,Wildfire,10010407,MTBS,Initial,4043,40.331,-121.831,2018-06-23,804503220180608,804503220180710,,9,30,-970,-150,105,495,9999,,2018
-122.56107373869257,39.62158931303591,CA3966012253020180609,4A017D62-5963-4C0A-BC61-482DCD04AEC0,CHROME,Wildfire,10010417,MTBS,Initial,2356,39.623,-122.559,2018-06-09,804503220170605,804503220180710,,20,21,-970,-150,115,9999,9999,No high or moderate burn severity conditions present. High resolution imagery was checked to look for areas that could have moderate to high burn severity and none were found.,2018
-122.14271388866403,40.22807651788186,CA4022012217020181007,C97A6D34-C25A-43A4-A67E-66BFE91443ED,SUN,Wildfire,10010418,MTBS,Initial,3921,40.23,-122.143,2018-10-07,804503220170925,804503220181014,,80,35,-970,-150,95,9999,9999,"Upon looking at locations of high dnbr values, it was found that those were areas of very sparse vegetation, which led to them having elvated dnbr values.",2018
-120.1045159418131,41.26801173022626,CA4129012012020180713,6A82A369-AF9E-4957-B573-6C152ED6027A,EAGLE,Wildfire,10010557,MTBS,Initial,2116,41.268,-120.105,2018-07-13,804303120180712,804303120180813,,20,9,-970,-150,75,350,600,May over estimate moderate for cropland in W/NW portion of imagery.,2018
-118.73338079880695,36.40937390369007,CA3641011873720181004,EF41EF9A-BF58-46D3-8F4A-4E5F13BB9D02,EDEN,Wildfire,10011573,MTBS,Extended,1805,36.409,-118.733,2018-10-04,804103520170711,804103520190717,,-12,28,-970,-150,50,219,425,Slight edit applied to NPS provided perimeter. Initailly mapped for NPS and later reproduced by MTBS.,2018
-122.90927375901356,42.740693665291374,OR4275312292520180715,74A4E771-18EF-47B4-93B1-39DBC83A5BCB,SNOW SHOE,Wildfire,10011960,MTBS,Extended,3933,42.743,-122.907,2018-07-15,804503020180710,804503020190729,,-10,18,-970,-150,50,292,560,Used modified geomac perimeter.,2018
-122.98940528872477,42.58889335772232,OR4258012299020180822,68F289AD-7254-4971-8BC3-B18D97655D7C,RAMSEY CANYON,Wildfire,10011967,MTBS,Extended,2127,42.587,-122.992,2018-08-22,804503020170808,804503020190814,,-20,18,-970,-150,60,306,580,Used modified geomac perimeter.,2018
-123.16211099256289,42.6554811580649,OR4269312315820180716,470FF209-79B4-41FF-8247-5199BB1A6FED,GRAVE CREEK #3,Wildfire,10011975,MTBS,Extended,9318,42.661,-123.158,2018-07-16,804603020180701,804603020190720,,-9,16,-970,-150,50,297,570,,2018
-121.51095934853676,41.92317173215146,CA4193212150720180221,,CATKR-FY18-RX-KLB-TULE LAKE HFR-SUMP 1A,Prescribed Fire,10012123,MTBS,Initial (SS),2270,41.924,-121.512,2018-02-21,,804403120180225,,-9999,-9999,9999,9999,200,-9999,-9999,,2018
-121.69473318889523,41.91982178446835,CA4192012170520180516,,CALKR-FY18-RX-KLB-LOWER KLAMATH HFR-UNITS 11A1 11A2 11C,Prescribed Fire,10012126,MTBS,Initial,1023,41.924,-121.699,2018-05-16,A10TFM20180515_30m,A10TFM20180518_30m,,30,29,-970,-150,70,9999,9999,,2018
-123.54979291133672,41.8743458400763,CA4195612355120180715,9FA74D0C-BACB-4B2C-8AC5-D4CCDB5C8C8C,NATCHEZ,Wildfire,10012128,MTBS,Extended,38800,41.895,-123.566,2018-07-15,804603120180701,804603120190720,,-5,23,-970,-150,50,270,520,,2018
-123.65970092173482,41.14059199441755,CA4114012366020180816,5F8BACA0-ADAD-4220-94E5-458640216A43,MILL CREEK 1,Wildfire,10012135,MTBS,Extended,3994,41.141,-123.653,2018-08-16,804603120180717,804603120190720,,7,14,-970,-150,60,317,600,,2018
-123.61810149738831,42.48972082514847,OR4252812357120180715,2447C010-33EC-4EE7-A2BC-CB0931FAE494,TAYLOR CREEK,Wildfire,10012137,MTBS,Extended,57505,42.488,-123.619,2018-07-15,804603120180701,804603120190720,,2,17,-970,-150,50,313,600,"Used GeoMAC perimeter from 2018-10-19.The perimeter encloses the 2014 Onion Creek fire, which is visible in the pre-fire imagery. Burn scar to the SW is Klondike fire and mapped separatly.",2018
-119.80538484162155,37.629324057839895,CA3765211988120180713,842B9C50-FEF3-4073-AF49-F433ECB1B9C0,FERGUSON,Wildfire,10012147,MTBS,Extended,97307,37.635,-119.807,2018-07-13,804203420180705,804203420190708,,-33,49,-970,-150,50,297,570,Edit applied to NPS provided fire perimeter...,2018
-123.51026305126025,40.62491543692548,CA4061612352420180904,3C491F68-F7D3-4E32-8ADD-38DF77830C3E,KERLIN,Wildfire,10012178,MTBS,Extended,1775,40.625,-123.512,2018-09-04,804503220180710,804503220190729,,4,14,-970,-150,60,312,590,,2018
-122.27325965936183,40.97922457935348,CA4089112222820180809,2E282FDE-92E2-4829-8599-BCEFAAC96047,HIRZ,Wildfire,10012182,MTBS,Extended,46700,40.984,-122.279,2018-08-09,804503220180710,804503220190729,,8,21,-970,-150,60,322,610,Used Geomac perimeter to separate from West burn scar - Delta fire.,2018
-122.4625066268259,41.00169606121815,CA4094312242720180905,A93E1B54-65CD-4C63-BD08-10697F88A250,DELTA,Wildfire,10012199,MTBS,Extended,63732,41.007,-122.462,2018-09-05,804503220180710,804503220190729,,-24,27,-970,-150,50,265,510,Used geomac perimeter. Fire to the East - Hirz mapped separately.,2018
-123.02499654016232,39.05646985845781,CA3906012314020180727,431698D9-CFC9-4E5C-92F2-D85C7CE6CFB8,RIVER,Wildfire,10012318,MTBS,Extended,48920,39.055,-123.019,2018-07-27,804503320170723,804503320190814,,-31,33,-970,-150,80,270,500,,2018
-122.16635185020154,38.66137802399643,CA3881012220020180630,CCE570A7-083A-4BDB-9D53-FB97A6125D8E,COUNTY,Wildfire,10012319,MTBS,Initial,92450,38.683,-122.155,2018-06-30,804403320180601,804403320180719,,25,23,-970,-150,70,267,500,,2018
-121.82648118097978,39.19824553208569,CA3919012180020180731,AF7128F9-3CA4-46F0-8818-B61F10CDA973,BUTTE FIRE,Wildfire,10012347,MTBS,Initial,1023,39.198,-121.826,2018-07-31,804403320180719,804403320180820,,20,13,-970,-150,50,9999,9999,,2018
-121.99816585327507,38.31140386467497,CA3831012199020180810,E6A2529F-3381-4DC8-ADA1-15C44DD0B373,NELSON,Wildfire,10012350,MTBS,Initial,2205,38.312,-121.999,2018-08-10,804403320180804,804403320180820,,-10,20,-970,-150,50,9999,9999,,2018
-120.63175856600385,39.27592598117871,CA3927312065620180903,6D3B481B-596E-4C42-AA69-2D42F0F68558,NORTH,Wildfire,10012361,MTBS,Extended,1270,39.276,-120.632,2018-09-03,804403320180719,804403320190722,,35,29,-970,-150,60,312,590,,2018
-122.38177098090789,38.7153869332612,CA3873012240020180908,1848E7C2-F38E-4C15-983E-42939F378157,SNELL,Wildfire,10012437,MTBS,Initial,2492,38.714,-122.39,2018-09-08,804403320180905,804403320180921,,3,20,-970,-150,60,301,570,,2018
-120.82602026406087,40.62794717998176,CA4063012088020180727,759B9749-822D-433D-8A84-9774BC8297E2,WHALEBACK,Wildfire,10012447,MTBS,Extended,18640,40.627,-120.824,2018-07-27,804403220180719,804403220190722,,-8,23,-970,-150,50,292,560,,2018
-121.48645620700987,40.99884935612463,CA4099012153020180809,D8492A91-9CA9-44E1-8CA6-C7508125A7B0,HAT,Wildfire,10012450,MTBS,Initial,1971,40.998,-121.489,2018-08-09,804403220180804,804403220180820,,10,19,-970,-150,50,297,570,,2018
-122.5286664880849,41.959586610387454,CA4188012254020180705,373CAAC0-9D6D-4A91-8B55-7986A13983FC,KLAMATHON,Wildfire,10012453,MTBS,Initial,38188,41.946,-122.534,2018-07-05,804503120180624,804503120180710,,-5,20,-970,-150,50,297,570,,2018
-122.84332373656329,42.088648786052396,OR4209912285420180715,10693F3B-6E42-4363-826D-F723AB5349A3,HENDRIX,Wildfire,10012481,MTBS,Extended,1123,42.087,-122.842,2018-07-15,804503120180710,804503120190729,,9,29,-970,-150,50,313,600,,2018
-121.55934263514088,39.751585841160335,CA3982012144020181108,75E64DB8-9B75-4A68-BEDD-67CC62658E38,CAMP,Wildfire,10012493,MTBS,Extended,153687,39.748,-121.565,2018-11-08,804403220180719,804403220190722,804403220181210,-3,20,-970,-150,60,301,570,,2018
-121.0155085108193,41.42427060829224,CA4139512105720180815,FA54DA8D-9C94-4CD6-9C30-F7EF25522803,STONE,Wildfire,10012496,MTBS,Extended,39455,41.425,-121.013,2018-08-15,804403120180719,804403120190722,,-14,22,-970,-150,50,259,500,,2018
-118.2336465539055,36.65031493481112,CA3664611822120180708,6200AB4F-71B1-4A58-9D9D-E7E7821C57F4,GEORGES,Wildfire,10012498,MTBS,Extended,3003,36.65,-118.233,2018-07-08,804103520170812,804103520190802,,-28,11,-970,-150,20,280,9999,,2018
-118.63330010495669,36.23296625882476,CA3622011862020181004,CB032A65-0DF9-4443-83F0-C34E04507855,ALDER,Wildfire,10012499,MTBS,Extended,5221,36.239,-118.632,2018-10-04,804103520170812,804103520190802,,-5,15,-970,-150,50,292,560,,2018
-118.57852908419703,36.219790054327866,CA3622011858020181013,A9D9AC1D-F711-422B-9FD7-14D58600E9C3,MOUNTAINEER FIRE,Wildfire,10012503,MTBS,Extended,1313,36.22,-118.578,2018-10-13,804103520170812,804103520190802,,-5,15,-970,-150,30,232,450,,2018
-119.41296580271913,39.30016587999074,NV3928711942120180603,77ABDD3A-B9F5-4C0B-A293-ED82055D25A5,CHAVES,Wildfire,10012551,MTBS,Initial,3652,39.3,-119.412,2018-06-03,804303320170709,804303320180610,,38,17,-970,-150,60,320,9999,,2018
-119.4104952370605,38.81312679810974,NV3881811941120180617,96F4195E-D008-4DB2-BFD9-85CC0320566E,UPPER COLONY,Wildfire,10012554,MTBS,Initial,1255,38.812,-119.411,2018-06-17,804303320180610,804303320180626,,6,11,-970,-150,50,370,9999,,2018
-119.82051360966082,38.37745573139884,CA3834911992920180801,01594A1D-BC74-4A5C-A4CC-1A5FBD86F82C,DONNELL,Wildfire,10012560,MTBS,Extended,36151,38.383,-119.822,2018-08-01,804303320180626,804303320190731,,-10,43,-970,-150,50,278,535,,2018
-119.43563708165232,38.388017260563984,CA3839611945120180904,82A5F5A3-BEBA-4F7D-9A93-921D6C743F57,BOOT,Wildfire,10012562,MTBS,Extended,6955,38.386,-119.429,2018-09-04,804303320180626,804303320190731,,-10,43,-970,-150,60,276,525,,2018
-120.78799118886808,36.84433529435047,CA3686012078020180502,2BF1495F-153B-4EAB-99B2-1BF95ACE603D,NEES,Wildfire,10012729,MTBS,Initial,1839,36.849,-120.786,2018-05-02,804303420170522,804303420180509,,65,28,-970,-150,150,9999,9999,,2018
-120.29453881880099,37.41231222006323,CA3735012030020180615,17215604-4520-4A08-8501-ACCA0D11A556,PLANADA,Wildfire,10012730,MTBS,Initial,4651,37.406,-120.292,2018-06-15,804303420170522,804303420180626,,85,22,-970,-150,150,9999,9999,,2018
-120.84960524648297,38.00549118575116,CA3805012095020180629,7CFB6DB5-F811-4022-9F09-3C12DB4D87E7,WAVERLY,Wildfire,10012739,MTBS,Initial,12238,38.0,-120.846,2018-06-29,804303420180626,804303420180728,,-40,12,-970,-150,50,9999,9999,,2018
-116.9459560561514,34.104602811124906,CA3409611695820180706,91F6FDAF-4151-4660-97DC-F594DF7D98D4,VALLEY,Wildfire,10012984,MTBS,Extended,1250,34.105,-116.946,2018-07-06,804003620170704,804003620190710,,-26,26,-970,-150,50,216,420,,2018
-117.41805108551156,33.367023364627364,CA3338011743020180706,E2FD3EA8-1904-4C1A-9654-F20BC8098802,PENDLETON COMPLEX,Wildfire,10013001,MTBS,Initial,2965,33.364,-117.418,2018-07-06,804003720180621,804003720180723,,-18,28,-970,-150,50,211,410,,2018
-116.69691115302221,33.71527482485112,CA3372011680020180725,8F312825-9F86-41E6-BB27-DC25AF1A445F,CRANSTON,Wildfire,10013011,MTBS,Extended,13096,33.715,-116.705,2018-07-25,804003720170720,804003720190710,,-1,25,-970,-150,60,209,400,,2018
-117.46642795188535,33.701300816057554,CA3367611751620180806,E439FF1D-8417-4168-ABA1-5FFC32F2E185,HOLY,Wildfire,10013013,MTBS,Extended,22845,33.704,-117.468,2018-08-06,804003720170720,804003720190710,,-36,27,-970,-150,60,241,460,,2018
-118.29109768322009,34.54907745209982,CA3490011851020180604,A7D9C0A6-F17F-4052-BB7B-A817F7EAB752,STONE,Wildfire,10013015,MTBS,Initial,1659,34.55,-118.292,2018-06-04,804103620180527,804103620180612,,18,13,-970,-150,50,400,9999,,2018
-118.55646628194641,34.5188922012368,CA3449011860020180922,1EDBE08A-0F18-4AB3-BE59-D00EFE8F9DD8,CHARLIE,Wildfire,10013036,MTBS,Initial,3367,34.521,-118.559,2018-09-22,804103620180916,804103620181018,,9,32,-970,-150,80,281,520,,2018
-118.95393949428829,34.210010949557244,CA3424011893020181108,CC9B4AD2-BB8D-4A88-97E8-F3329ACF80EE,HILL,Wildfire,10013126,MTBS,Initial,4427,34.207,-118.953,2018-11-08,804103620181103,804203620181110,,14,47,-970,-150,80,238,440,,2018
-120.09326174126323,35.118858027294316,CA3511712010020180819,F3289932-0A4D-489B-A907-47278A5EF662,FRONT,Wildfire,10013185,MTBS,Initial,1126,35.119,-120.097,2018-08-19,804203620180806,804203620180822,,-24,10,-970,-150,50,227,440,,2018
-120.31896838079199,35.811749143234564,CA3580012036020180806,1F7501EC-9552-481D-B71A-0CCE2B257F00,TURKEY,Wildfire,10013187,MTBS,Initial,2317,35.81,-120.32,2018-08-06,804203520180721,804203520180822,,21,9,-970,-150,50,9999,9999,,2018
-118.75366988293665,35.390202700521456,CA3540011877020180803,3B026B6F-802D-47C6-860C-0AA15C014616,TARINA,Wildfire,10013194,MTBS,Initial,4972,35.388,-118.758,2018-08-03,804103520170913,804103620180916,,22,33,-970,-150,110,9999,9999,,2018
-119.50557139661078,39.809564276075164,NV3986111961620180727,D49273B7-17E6-409B-BBCA-D0AA951AD5B0,PERRY,Wildfire,10013208,MTBS,Initial,53734,39.802,-119.496,2018-07-27,804303220170826,804303220180829,,21,13,-970,-150,100,272,490,,2018
-120.96147442838097,36.39045349874842,CA3641012100020180604,245C786B-045A-4E9D-AA8D-A7001083A9CB,AIRLINE,Wildfire,10013214,MTBS,Initial,1477,36.391,-120.962,2018-06-04,804303520180509,804303520180626,,84,36,-970,-150,140,330,570,,2018
-119.16761287493509,37.577209564169095,CA3756511912720180611,704959E2-6150-4C04-9C43-BCB8B584259E,LIONS,Wildfire,10013237,MTBS,Extended,14252,37.588,-119.163,2018-06-11,804203420180619,804203420190724,,-57,50,-970,-150,45,225,440,,2018
-118.08617754115905,36.67999418678247,CA3669011811020180419,C0333574-D707-46EA-BDC7-1B27A08216A1,MOFFAT,Wildfire,10013285,MTBS,Initial,1330,36.688,-118.085,2018-04-19,804103520170609,804103520180511,,44,9,-970,-150,70,9999,9999,,2018
-117.0512213491648,33.64591043705906,CA3363011706020180517,BA3300C9-3F9A-4E4B-8E5F-742E8C35D059,PATTERSON,Wildfire,10013408,MTBS,Initial,1301,33.643,-117.048,2018-05-17,804003720180504,804003720180605,,54,13,-970,-150,90,370,9999,,2018
-118.43802597553156,37.40972628675079,CA3741111851120180219,595595CC-7CDB-4607-B19C-2D631CA9A6F7,PLEASANT,Wildfire,10013417,MTBS,Initial,2279,37.41,-118.445,2018-02-19,804103420180204,804103420180220,,47,6,-970,-150,90,9999,9999,,2018
-122.14722994008753,40.77305664432234,CA4077412213620180201,A67C9A89-125A-4971-B714-D4C8AF3E9088,4/3  GREEN MTN RX,Prescribed Fire,10013421,MTBS,Initial,1756,40.772,-122.15,2018-02-01,A10TEL20180207_30m,A10TEL20180227_30m,,23,17,-970,-150,40,310,665,,2018
-120.73032438507168,42.61873862592946,OR4265012082720180815,F6ACEF1B-4B7C-44A1-B6F4-1A7FC833AB1D,WATSON CREEK,Wildfire,10013428,MTBS,Extended,62162,42.597,-120.743,2018-08-15,804403020170817,804403020190807,,-15,22,-970,-150,50,249,480,,2018
-121.32636019505506,42.61591358361,OR4261612132420180510,,UNNAMED,Prescribed Fire,10013436,MTBS,Initial,2972,42.616,-121.324,2018-05-10,B10TFN20180423_30m,B10TFN20180530_30m,,18,48,-970,-150,50,9999,9999,,2018
-122.76000682820661,39.27890648759451,CA3924012311020180727,25B938AB-3047-4D7B-ADE3-FD752F156F7C,RANCH,Wildfire,10014566,MTBS,Extended,427048,39.269,-122.775,2018-07-27,804503320170723,804503320190814,,-24,36,-970,-150,55,302,575,Used modified geomac perimeter.,2018
-122.58728679245532,40.70090859834806,CA4065012263020180723,6315DD52-1B00-4DAF-B57B-3B1E6E0453D1,CARR,Wildfire,10014639,MTBS,Extended,233710,40.715,-122.593,2018-07-23,804503220180710,804503220190729,,-16,36,-970,-150,50,259,500,,2018
-118.79932862969478,34.11882075301434,CA3424011870020181108,FB1BA090-BA1A-48B6-981E-E4CE521A7AFB,WOOLSEY,Wildfire,10014763,MTBS,Initial,97962,34.125,-118.824,2018-11-08,B11SLT20171215_30m,A11SLT20181215_30m,,26,50,-970,-150,80,365,790,,2018
-123.84234823467142,42.4193676652212,OR4237012386020180716,6F74BE75-7BA6-46C2-BE64-C4C58055D4C9,KLONDIKE,Wildfire,10028893,MTBS,Extended,178311,42.418,-123.873,2018-07-16,804603120180701,804603020190720,,2,17,-970,-150,50,313,500,remapped with mosaic tool,2018
-119.57700469690106,37.555328171785696,CA3753811959820170813,16DBB6FA-1D4C-4FED-9DF6-D08875DF84DD,SOUTH FORK,Wildfire,10007573,MTBS,Extended,8053,37.568,-119.576,2017-08-13,804203420170718,804203420180705,,11,23,-970,-150,65,292,550,,2017
-123.12832988587161,41.41513209684897,CA4143512316220170626,A3413A05-FB2E-418D-8D13-5667BFE92A68,ISLAND,Wildfire,10007686,MTBS,Extended,62931,41.42,-123.131,2017-06-26,804503120160720,804503120180710,,4,17,-970,-150,50,378,700,Used modified GeoMac Perimeter,2017
-123.00803765435927,40.84359845012424,CA4083912297820170808,B8F2EA6F-8118-4322-8D01-693F8CE892E5,FORK,Wildfire,10007696,MTBS,Extended,3325,40.845,-123.01,2017-08-08,804503220160720,804503220180710,,-1,17,-970,-150,100,375,680,Used modified GeoMac perimeter.,2017
-123.29811483398568,41.545991137173786,CA4154912328620170726,D69B2FD8-CBF1-4D85-AAAD-D4A3112D5CAF,BURNEY,Wildfire,10007702,MTBS,Extended,1604,41.546,-123.303,2017-07-26,804603120160625,804603120180701,,50,32,-970,-150,50,378,720,Used modified GeoMac perimeter.,2017
-123.40881466738252,41.46696856616857,CA4145212338020170811,B77A0B17-2DAB-4C46-8845-CD6CB8873A25,HAYPRESS,Wildfire,10007704,MTBS,Extended,21914,41.465,-123.427,2017-08-10,804603120160625,804603120180701,,-19,19,-970,-150,100,429,780,Used modified GeoMac perimeter.,2017
